date,temperature,temperature_smoothed,suitability_instantaneous,suitability_smoothed_instantaneous,suitability_smoothed_lagged
2017-11-30,9.9,10.80574622543154,0.0,0.0,0.0
2017-12-01,7.7,10.699770851753025,0.0,0.0,0.0
2017-12-02,8.7,10.596126756612572,0.0,0.0,0.0
2017-12-03,7.1,10.494824385088892,0.0,0.0,0.0
2017-12-04,6.2,10.39587280214945,0.0,0.0,0.0
2017-12-05,5.1,10.299279714719061,0.0,0.0,0.0
2017-12-06,5.8,10.205051494934114,0.0,0.0,0.0
2017-12-07,9.2,10.113193204546002,0.0,0.0,0.0
2017-12-08,11.9,10.023708620434563,0.0,0.0,0.0
2017-12-09,8.3,9.936600261192652,0.0,0.0,0.0
2017-12-10,5.3,9.851869414740955,0.0,0.0,0.0
2017-12-11,14.2,9.769516166931187,5.0710974857902314e-08,0.0,0.0
2017-12-12,14.9,9.689539431095334,1.0975525120602483e-05,0.0,0.0
2017-12-13,11.1,9.6119369784966,0.0,0.0,0.0
2017-12-14,11.9,9.536705469637845,0.0,0.0,0.0
2017-12-15,13.1,9.46384048638182,0.0,0.0,0.0
2017-12-16,9.1,9.39333656483668,0.0,0.0,0.0
2017-12-17,5.0,9.325187228960147,0.0,0.0,0.0
2017-12-18,4.0,9.259385024833897,0.0,0.0,0.0
2017-12-19,2.8,9.195921555560172,0.0,0.0,0.0
2017-12-20,2.3,9.134787516731587,0.0,0.0,0.0
2017-12-21,3.7,9.075972732424066,0.0,0.0,0.0
2017-12-22,6.7,9.01946619166389,0.0,0.0,0.0
2017-12-23,8.8,8.96525608531744,0.0,0.0,0.0
2017-12-24,7.3,8.913329843353608,0.0,0.0,0.0
2017-12-25,6.7,8.863674172427583,0.0,0.0,0.0
2017-12-26,10.3,8.816275093734795,0.0,0.0,0.0
2017-12-27,11.0,8.771117981083961,0.0,0.0,0.0
2017-12-28,7.0,8.728187599137373,0.0,0.0,0.0
2017-12-29,4.3,8.687468141767281,0.0,0.0,0.0
2017-12-30,6.8,8.6489432704769,0.0,0.0,0.0
2017-12-31,9.7,8.612596152834561,0.0,0.0,0.0
