date,temperature,temperature_smoothed,suitability_instantaneous,suitability_smoothed_instantaneous,suitability_smoothed_lagged
2010-10-29,11.8,15.329648182703718,0.0,5.9748185485867074e-05,0.001776616479649298
2010-10-30,13.7,15.163192681298481,0.0,3.30333848647336e-05,0.001279728399022091
2010-10-31,,14.997931518220039,,1.692429184486633e-05,0.0009013942712028838
2010-11-01,,14.833922796339516,,8.193528837584595e-06,0.0006213008890827231
2010-11-02,15.7,14.671223308316893,0.00018801898351876488,3.4518084689944043e-06,0.0004142123309502379
2010-11-03,14.0,14.509888510018932,4.0931962422696536e-10,1.169282157623399e-06,0.00027241401019281606
2010-11-04,14.7,14.349972495456427,3.967556293469544e-06,3.2777024658834027e-07,0.00017178428183663147
2010-11-05,14.7,14.19152797325831,3.967556293469544e-06,4.7120223671137215e-08,0.00010285058235151877
2010-11-06,,14.034606244698496,,3.149456044194581e-09,5.9748185485867074e-05
2010-11-07,,13.879257183289521,,1.1291194604660034e-16,3.30333848647336e-05
2010-11-08,13.7,13.725529215955198,0.0,0.0,1.692429184486633e-05
2010-11-09,14.3,13.573469305792736,1.8036570024019095e-07,0.0,8.193528837584595e-06
2010-11-10,14.8,13.423122936432726,6.76530415345585e-06,0.0,3.4518084689944043e-06
2010-11-11,12.3,13.274534098003807,0.0,0.0,1.169282157623399e-06
2010-11-12,,13.12774527470684,,0.0,3.2777024658834027e-07
2010-11-13,13.8,12.982797434001482,0.0,0.0,4.7120223671137215e-08
2010-11-14,16.2,12.839730017406326,0.0006511914441971444,0.0,3.149456044194581e-09
2010-11-15,15.0,12.698580932911975,1.704994001009473e-05,0.0,1.1291194604660034e-16
2010-11-16,14.4,12.559386549004222,4.7533705398552926e-07,0.0,0.0
2010-11-17,11.7,12.422181690293108,0.0,0.0,0.0
2010-11-18,11.4,12.286999634741573,0.0,0.0,0.0
2010-11-19,12.6,12.153872112485443,0.0,0.0,0.0
2010-11-20,,12.022829306235032,,0.0,0.0
2010-11-21,15.0,11.893899853246523,1.704994001009473e-05,0.0,0.0
2010-11-22,12.4,11.767110848849729,0.0,0.0,0.0
2010-11-23,10.2,11.642487851516913,0.0,0.0,0.0
2010-11-24,8.8,11.52005488945569,0.0,0.0,0.0
2010-11-25,7.8,11.399834468707395,0.0,0.0,0.0
2010-11-26,9.1,11.281847582730396,0.0,0.0,0.0
2010-11-27,8.7,11.166113723446303,0.0,0.0,0.0
2010-11-28,13.3,11.052650893725529,0.0,0.0,0.0
2010-11-29,10.5,10.941475621286699,0.0,0.0,0.0
2010-11-30,,10.832602973983176,,0.0,0.0
2010-12-01,14.7,10.726046576448208,3.967556293469544e-06,0.0,0.0
2010-12-02,12.0,10.621818628068917,0.0,0.0,0.0
2010-12-03,9.4,10.519929922257637,0.0,0.0,0.0
2010-12-04,7.2,10.420389866987824,0.0,0.0,0.0
2010-12-05,,10.323206506560531,,0.0,0.0
2010-12-06,13.6,10.228386544565735,0.0,0.0,0.0
2010-12-07,,10.135935368001876,,0.0,0.0
2010-12-08,16.2,10.045857072515512,0.0006511914441971444,0.0,0.0
2010-12-09,14.6,9.958154488721904,2.1753147455020315e-06,0.0,0.0
2010-12-10,7.5,9.872829209566081,0.0,0.0,0.0
2010-12-11,,9.789881618683028,,0.0,0.0
2010-12-12,7.5,9.709310919714332,0.0,0.0,0.0
2010-12-13,6.3,9.631115166537954,0.0,0.0,0.0
2010-12-14,2.7,9.555291294366489,0.0,0.0,0.0
2010-12-15,1.7,9.481835151668765,0.0,0.0,0.0
2010-12-16,0.2,9.410741532868496,0.0,0.0,0.0
2010-12-17,,9.342004211773146,,0.0,0.0
2010-12-18,5.8,9.275615975685295,0.0,0.0,0.0
